algorithm,instance_class,seed,generation,best_makespan
GA,high_variance,3,60,339
GA,high_variance,3,61,339
GA,high_variance,3,62,339
GA,high_variance,3,63,339
GA,high_variance,3,64,339
GA,high_variance,3,65,339
GA,high_variance,3,66,339
GA,high_variance,3,67,339
GA,high_variance,3,68,339
GA,high_variance,3,69,339
GA,high_variance,3,70,339
GA,high_variance,3,71,339
GA,high_variance,3,72,339
GA,high_variance,3,73,339
GA,high_variance,3,74,339
GA,high_variance,3,75,339
GA,high_variance,3,76,339
GA,high_variance,3,77,339
GA,high_variance,3,78,339
GA,high_variance,3,79,339
GA,high_variance,3,80,339
SLGA,high_variance,3,0,350
SLGA,high_variance,3,1,350
SLGA,high_variance,3,2,350
SLGA,high_variance,3,3,350
SLGA,high_variance,3,4,350
SLGA,high_variance,3,5,350
SLGA,high_variance,3,6,350
SLGA,high_variance,3,7,350
SLGA,high_variance,3,8,350
SLGA,high_variance,3,9,350
SLGA,high_variance,3,10,350
SLGA,high_variance,3,11,350
SLGA,high_variance,3,12,340
SLGA,high_variance,3,13,340
SLGA,high_variance,3,14,340
SLGA,high_variance,3,15,340
SLGA,high_variance,3,16,340
SLGA,high_variance,3,17,340
SLGA,high_variance,3,18,340
SLGA,high_variance,3,19,340
SLGA,high_variance,3,20,340
SLGA,high_variance,3,21,340
SLGA,high_variance,3,22,340
SLGA,high_variance,3,23,340
SLGA,high_variance,3,24,340
SLGA,high_variance,3,25,340
SLGA,high_variance,3,26,340
SLGA,high_variance,3,27,340
SLGA,high_variance,3,28,340
SLGA,high_variance,3,29,340
SLGA,high_variance,3,30,340
SLGA,high_variance,3,31,340
SLGA,high_variance,3,32,340
SLGA,high_variance,3,33,340
SLGA,high_variance,3,34,340
SLGA,high_variance,3,35,340
SLGA,high_variance,3,36,340
SLGA,high_variance,3,37,340
SLGA,high_variance,3,38,340
SLGA,high_variance,3,39,340
SLGA,high_variance,3,40,340
SLGA,high_variance,3,41,340
SLGA,high_variance,3,42,340
SLGA,high_variance,3,43,340
SLGA,high_variance,3,44,340
SLGA,high_variance,3,45,340
SLGA,high_variance,3,46,340
SLGA,high_variance,3,47,340
SLGA,high_variance,3,48,340
SLGA,high_variance,3,49,340
SLGA,high_variance,3,50,340
SLGA,high_variance,3,51,340
SLGA,high_variance,3,52,340
SLGA,high_variance,3,53,340
SLGA,high_variance,3,54,340
SLGA,high_variance,3,55,340
SLGA,high_variance,3,56,340
SLGA,high_variance,3,57,340
SLGA,high_variance,3,58,340
SLGA,high_variance,3,59,340
SLGA,high_variance,3,60,340
SLGA,high_variance,3,61,340
SLGA,high_variance,3,62,340
SLGA,high_variance,3,63,340
SLGA,high_variance,3,64,340
SLGA,high_variance,3,65,340
SLGA,high_variance,3,66,340
SLGA,high_variance,3,67,340
SLGA,high_variance,3,68,340
SLGA,high_variance,3,69,340
SLGA,high_variance,3,70,340
SLGA,high_variance,3,71,340
SLGA,high_variance,3,72,340
SLGA,high_variance,3,73,340
SLGA,high_variance,3,74,340
SLGA,high_variance,3,75,340
SLGA,high_variance,3,76,340
SLGA,high_variance,3,77,340
SLGA,high_variance,3,78,340
SLGA,high_variance,3,79,340
SLGA,high_variance,3,80,340
GA,high_variance,4,0,399
GA,high_variance,4,1,399
GA,high_variance,4,2,399
GA,high_variance,4,3,399
GA,high_variance,4,4,399
GA,high_variance,4,5,399
GA,high_variance,4,6,399
GA,high_variance,4,7,399
GA,high_variance,4,8,399
GA,high_variance,4,9,399
GA,high_variance,4,10,399
GA,high_variance,4,11,399
GA,high_variance,4,12,399
GA,high_variance,4,13,399
GA,high_variance,4,14,399
GA,high_variance,4,15,399
GA,high_variance,4,16,399
GA,high_variance,4,17,399
GA,high_variance,4,18,399
GA,high_variance,4,19,399
GA,high_variance,4,20,399
GA,high_variance,4,21,399
GA,high_variance,4,22,399
GA,high_variance,4,23,399
GA,high_variance,4,24,399
GA,high_variance,4,25,399
GA,high_variance,4,26,399
GA,high_variance,4,27,399
GA,high_variance,4,28,399
GA,high_variance,4,29,399
GA,high_variance,4,30,399
GA,high_variance,4,31,399
GA,high_variance,4,32,399
GA,high_variance,4,33,399
GA,high_variance,4,34,399
GA,high_variance,4,35,399
GA,high_variance,4,36,399
GA,high_variance,4,37,399
GA,high_variance,4,38,399
GA,high_variance,4,39,399
GA,high_variance,4,40,399
GA,high_variance,4,41,399
GA,high_variance,4,42,399
GA,high_variance,4,43,399
GA,high_variance,4,44,399
GA,high_variance,4,45,399
GA,high_variance,4,46,399
GA,high_variance,4,47,399
GA,high_variance,4,48,399
GA,high_variance,4,49,399
GA,high_variance,4,50,399
GA,high_variance,4,51,399
GA,high_variance,4,52,399
GA,high_variance,4,53,399
GA,high_variance,4,54,399
GA,high_variance,4,55,399
GA,high_variance,4,56,399
GA,high_variance,4,57,399
GA,high_variance,4,58,399
GA,high_variance,4,59,399
GA,high_variance,4,60,399
GA,high_variance,4,61,399
GA,high_variance,4,62,399
GA,high_variance,4,63,399
GA,high_variance,4,64,399
GA,high_variance,4,65,399
GA,high_variance,4,66,399
GA,high_variance,4,67,399
GA,high_variance,4,68,399
GA,high_variance,4,69,399
GA,high_variance,4,70,399
GA,high_variance,4,71,399
GA,high_variance,4,72,399
GA,high_variance,4,73,399
GA,high_variance,4,74,399
GA,high_variance,4,75,399
GA,high_variance,4,76,399
GA,high_variance,4,77,399
GA,high_variance,4,78,399
GA,high_variance,4,79,399
GA,high_variance,4,80,399
SLGA,high_variance,4,0,399
SLGA,high_variance,4,1,397
SLGA,high_variance,4,2,397
SLGA,high_variance,4,3,397
SLGA,high_variance,4,4,397
SLGA,high_variance,4,5,397
SLGA,high_variance,4,6,397
SLGA,high_variance,4,7,397
SLGA,high_variance,4,8,397
SLGA,high_variance,4,9,397
SLGA,high_variance,4,10,397
SLGA,high_variance,4,11,397
SLGA,high_variance,4,12,397
SLGA,high_variance,4,13,397
SLGA,high_variance,4,14,397
SLGA,high_variance,4,15,397
SLGA,high_variance,4,16,397
SLGA,high_variance,4,17,387
SLGA,high_variance,4,18,387
SLGA,high_variance,4,19,387
SLGA,high_variance,4,20,387
SLGA,high_variance,4,21,387
SLGA,high_variance,4,22,387
SLGA,high_variance,4,23,387
SLGA,high_variance,4,24,387
SLGA,high_variance,4,25,387
SLGA,high_variance,4,26,387
SLGA,high_variance,4,27,387
SLGA,high_variance,4,28,387
SLGA,high_variance,4,29,387
SLGA,high_variance,4,30,387
SLGA,high_variance,4,31,387
SLGA,high_variance,4,32,387
SLGA,high_variance,4,33,387
SLGA,high_variance,4,34,387
SLGA,high_variance,4,35,387
SLGA,high_variance,4,36,387
SLGA,high_variance,4,37,387
SLGA,high_variance,4,38,387
SLGA,high_variance,4,39,387
SLGA,high_variance,4,40,387
SLGA,high_variance,4,41,387
SLGA,high_variance,4,42,387
SLGA,high_variance,4,43,387
SLGA,high_variance,4,44,387
SLGA,high_variance,4,45,387
SLGA,high_variance,4,46,387
SLGA,high_variance,4,47,387
SLGA,high_variance,4,48,387
SLGA,high_variance,4,49,387
SLGA,high_variance,4,50,387
SLGA,high_variance,4,51,387
SLGA,high_variance,4,52,387
SLGA,high_variance,4,53,387
SLGA,high_variance,4,54,387
SLGA,high_variance,4,55,387
SLGA,high_variance,4,56,387
SLGA,high_variance,4,57,387
SLGA,high_variance,4,58,387
SLGA,high_variance,4,59,387
SLGA,high_variance,4,60,387
SLGA,high_variance,4,61,387
SLGA,high_variance,4,62,387
SLGA,high_variance,4,63,387
SLGA,high_variance,4,64,387
SLGA,high_variance,4,65,387
SLGA,high_variance,4,66,387
SLGA,high_variance,4,67,387
SLGA,high_variance,4,68,387
SLGA,high_variance,4,69,387
SLGA,high_variance,4,70,387
SLGA,high_variance,4,71,387
SLGA,high_variance,4,72,387
SLGA,high_variance,4,73,387
SLGA,high_variance,4,74,387
SLGA,high_variance,4,75,387
SLGA,high_variance,4,76,387
SLGA,high_variance,4,77,387
SLGA,high_variance,4,78,387
SLGA,high_variance,4,79,387
SLGA,high_variance,4,80,387
GA,high_variance,5,0,329
GA,high_variance,5,1,322
GA,high_variance,5,2,322
GA,high_variance,5,3,322
GA,high_variance,5,4,322
GA,high_variance,5,5,322
GA,high_variance,5,6,322
GA,high_variance,5,7,322
GA,high_variance,5,8,322
GA,high_variance,5,9,322
GA,high_variance,5,10,322
GA,high_variance,5,11,322
GA,high_variance,5,12,322
GA,high_variance,5,13,296
GA,high_variance,5,14,296
GA,high_variance,5,15,296
GA,high_variance,5,16,296
GA,high_variance,5,17,293
GA,high_variance,5,18,293
GA,high_variance,5,19,293
GA,high_variance,5,20,293
GA,high_variance,5,21,293
GA,high_variance,5,22,293
GA,high_variance,5,23,293
GA,high_variance,5,24,293
GA,high_variance,5,25,293
GA,high_variance,5,26,293
GA,high_variance,5,27,293
GA,high_variance,5,28,293
GA,high_variance,5,29,293
GA,high_variance,5,30,293
GA,high_variance,5,31,293
GA,high_variance,5,32,293
GA,high_variance,5,33,293
GA,high_variance,5,34,293
GA,high_variance,5,35,293
GA,high_variance,5,36,293
GA,high_variance,5,37,293
GA,high_variance,5,38,293
GA,high_variance,5,39,293
GA,high_variance,5,40,292
GA,high_variance,5,41,292
GA,high_variance,5,42,292
GA,high_variance,5,43,292
GA,high_variance,5,44,292
GA,high_variance,5,45,292
GA,high_variance,5,46,292
GA,high_variance,5,47,292
GA,high_variance,5,48,292
GA,high_variance,5,49,292
GA,high_variance,5,50,292
GA,high_variance,5,51,292
GA,high_variance,5,52,292
GA,high_variance,5,53,292
GA,high_variance,5,54,292
GA,high_variance,5,55,284
GA,high_variance,5,56,284
GA,high_variance,5,57,284
GA,high_variance,5,58,284
GA,high_variance,5,59,274
GA,high_variance,5,60,274
GA,high_variance,5,61,274
GA,high_variance,5,62,274
GA,high_variance,5,63,274
GA,high_variance,5,64,274
GA,high_variance,5,65,274
GA,high_variance,5,66,254
GA,high_variance,5,67,254
GA,high_variance,5,68,254
GA,high_variance,5,69,254
GA,high_variance,5,70,254
GA,high_variance,5,71,254
GA,high_variance,5,72,254
GA,high_variance,5,73,254
GA,high_variance,5,74,254
GA,high_variance,5,75,254
GA,high_variance,5,76,254
GA,high_variance,5,77,254
GA,high_variance,5,78,254
GA,high_variance,5,79,254
GA,high_variance,5,80,254
SLGA,high_variance,5,0,329
SLGA,high_variance,5,1,322
SLGA,high_variance,5,2,314
SLGA,high_variance,5,3,289
SLGA,high_variance,5,4,289
SLGA,high_variance,5,5,289
SLGA,high_variance,5,6,289
SLGA,high_variance,5,7,289
SLGA,high_variance,5,8,264
SLGA,high_variance,5,9,264
SLGA,high_variance,5,10,264
SLGA,high_variance,5,11,264
SLGA,high_variance,5,12,264
SLGA,high_variance,5,13,264
SLGA,high_variance,5,14,264
SLGA,high_variance,5,15,264
SLGA,high_variance,5,16,264
SLGA,high_variance,5,17,264
SLGA,high_variance,5,18,264
SLGA,high_variance,5,19,264
SLGA,high_variance,5,20,264
SLGA,high_variance,5,21,264
SLGA,high_variance,5,22,264
SLGA,high_variance,5,23,264
SLGA,high_variance,5,24,264
SLGA,high_variance,5,25,264
SLGA,high_variance,5,26,264
SLGA,high_variance,5,27,264
SLGA,high_variance,5,28,264
SLGA,high_variance,5,29,264
SLGA,high_variance,5,30,264
SLGA,high_variance,5,31,264
SLGA,high_variance,5,32,264
SLGA,high_variance,5,33,264
SLGA,high_variance,5,34,264
SLGA,high_variance,5,35,264
SLGA,high_variance,5,36,264
SLGA,high_variance,5,37,264
SLGA,high_variance,5,38,264
SLGA,high_variance,5,39,264
SLGA,high_variance,5,40,264
SLGA,high_variance,5,41,264
SLGA,high_variance,5,42,264
SLGA,high_variance,5,43,264
SLGA,high_variance,5,44,264
SLGA,high_variance,5,45,264
SLGA,high_variance,5,46,264
SLGA,high_variance,5,47,264
SLGA,high_variance,5,48,264
SLGA,high_variance,5,49,264
SLGA,high_variance,5,50,264
SLGA,high_variance,5,51,264
SLGA,high_variance,5,52,264
SLGA,high_variance,5,53,264
SLGA,high_variance,5,54,264
SLGA,high_variance,5,55,264
SLGA,high_variance,5,56,264
SLGA,high_variance,5,57,264
SLGA,high_variance,5,58,264
SLGA,high_variance,5,59,264
SLGA,high_variance,5,60,264
SLGA,high_variance,5,61,264
SLGA,high_variance,5,62,264
SLGA,high_variance,5,63,257
SLGA,high_variance,5,64,257
SLGA,high_variance,5,65,257
SLGA,high_variance,5,66,257
SLGA,high_variance,5,67,257
SLGA,high_variance,5,68,254
SLGA,high_variance,5,69,254
SLGA,high_variance,5,70,254
SLGA,high_variance,5,71,254
SLGA,high_variance,5,72,254
SLGA,high_variance,5,73,254
SLGA,high_variance,5,74,254
SLGA,high_variance,5,75,254
SLGA,high_variance,5,76,254
SLGA,high_variance,5,77,254
SLGA,high_variance,5,78,254
SLGA,high_variance,5,79,254
SLGA,high_variance,5,80,254
GA,machine_advantage,1,0,73
GA,machine_advantage,1,1,73
GA,machine_advantage,1,2,73
GA,machine_advantage,1,3,73
GA,machine_advantage,1,4,73
GA,machine_advantage,1,5,73
GA,machine_advantage,1,6,73
GA,machine_advantage,1,7,73
GA,machine_advantage,1,8,73
GA,machine_advantage,1,9,73
GA,machine_advantage,1,10,73
GA,machine_advantage,1,11,73
GA,machine_advantage,1,12,73
GA,machine_advantage,1,13,73
GA,machine_advantage,1,14,73
GA,machine_advantage,1,15,73
GA,machine_advantage,1,16,73
GA,machine_advantage,1,17,73
GA,machine_advantage,1,18,73
GA,machine_advantage,1,19,73
GA,machine_advantage,1,20,73
GA,machine_advantage,1,21,73
GA,machine_advantage,1,22,73
GA,machine_advantage,1,23,73
GA,machine_advantage,1,24,73
GA,machine_advantage,1,25,73
GA,machine_advantage,1,26,73
GA,machine_advantage,1,27,73
GA,machine_advantage,1,28,73
GA,machine_advantage,1,29,73
GA,machine_advantage,1,30,73
GA,machine_advantage,1,31,73
GA,machine_advantage,1,32,73
GA,machine_advantage,1,33,73
GA,machine_advantage,1,34,73
GA,machine_advantage,1,35,73
GA,machine_advantage,1,36,73
GA,machine_advantage,1,37,73
GA,machine_advantage,1,38,73
GA,machine_advantage,1,39,73
GA,machine_advantage,1,40,73
GA,machine_advantage,1,41,73
GA,machine_advantage,1,42,73
GA,machine_advantage,1,43,73
GA,machine_advantage,1,44,73
GA,machine_advantage,1,45,73
GA,machine_advantage,1,46,73
GA,machine_advantage,1,47,73
GA,machine_advantage,1,48,73
GA,machine_advantage,1,49,73
GA,machine_advantage,1,50,73
GA,machine_advantage,1,51,73
GA,machine_advantage,1,52,73
GA,machine_advantage,1,53,73
GA,machine_advantage,1,54,73
GA,machine_advantage,1,55,73
GA,machine_advantage,1,56,73
GA,machine_advantage,1,57,73
GA,machine_advantage,1,58,73
GA,machine_advantage,1,59,73
GA,machine_advantage,1,60,73
GA,machine_advantage,1,61,73
GA,machine_advantage,1,62,73
GA,machine_advantage,1,63,73
GA,machine_advantage,1,64,73
GA,machine_advantage,1,65,73
GA,machine_advantage,1,66,73
GA,machine_advantage,1,67,73
GA,machine_advantage,1,68,73
GA,machine_advantage,1,69,73
GA,machine_advantage,1,70,73
GA,machine_advantage,1,71,73
GA,machine_advantage,1,72,73
GA,machine_advantage,1,73,73
GA,machine_advantage,1,74,73
GA,machine_advantage,1,75,73
GA,machine_advantage,1,76,73
GA,machine_advantage,1,77,73
GA,machine_advantage,1,78,73
GA,machine_advantage,1,79,73
GA,machine_advantage,1,80,73
SLGA,machine_advantage,1,0,73
SLGA,machine_advantage,1,1,73
SLGA,machine_advantage,1,2,73
SLGA,machine_advantage,1,3,73
SLGA,machine_advantage,1,4,73
SLGA,machine_advantage,1,5,73
SLGA,machine_advantage,1,6,73
SLGA,machine_advantage,1,7,73
SLGA,machine_advantage,1,8,73
SLGA,machine_advantage,1,9,73
SLGA,machine_advantage,1,10,73
SLGA,machine_advantage,1,11,73
SLGA,machine_advantage,1,12,73
SLGA,machine_advantage,1,13,73
SLGA,machine_advantage,1,14,73
SLGA,machine_advantage,1,15,73
SLGA,machine_advantage,1,16,73
SLGA,machine_advantage,1,17,73
SLGA,machine_advantage,1,18,73
SLGA,machine_advantage,1,19,73
SLGA,machine_advantage,1,20,73
SLGA,machine_advantage,1,21,73
SLGA,machine_advantage,1,22,73
SLGA,machine_advantage,1,23,73
SLGA,machine_advantage,1,24,73
SLGA,machine_advantage,1,25,73
SLGA,machine_advantage,1,26,73
SLGA,machine_advantage,1,27,73
SLGA,machine_advantage,1,28,73
SLGA,machine_advantage,1,29,73
SLGA,machine_advantage,1,30,73
SLGA,machine_advantage,1,31,73
SLGA,machine_advantage,1,32,73
SLGA,machine_advantage,1,33,73
SLGA,machine_advantage,1,34,73
SLGA,machine_advantage,1,35,73
SLGA,machine_advantage,1,36,73
SLGA,machine_advantage,1,37,73
SLGA,machine_advantage,1,38,73
SLGA,machine_advantage,1,39,73
SLGA,machine_advantage,1,40,73
SLGA,machine_advantage,1,41,73
SLGA,machine_advantage,1,42,73
SLGA,machine_advantage,1,43,73
SLGA,machine_advantage,1,44,73
SLGA,machine_advantage,1,45,73
SLGA,machine_advantage,1,46,73
SLGA,machine_advantage,1,47,73
SLGA,machine_advantage,1,48,73
SLGA,machine_advantage,1,49,73
SLGA,machine_advantage,1,50,73
SLGA,machine_advantage,1,51,73
SLGA,machine_advantage,1,52,73
SLGA,machine_advantage,1,53,73
SLGA,machine_advantage,1,54,73
SLGA,machine_advantage,1,55,73
SLGA,machine_advantage,1,56,73
SLGA,machine_advantage,1,57,73
SLGA,machine_advantage,1,58,73
SLGA,machine_advantage,1,59,73
SLGA,machine_advantage,1,60,73
SLGA,machine_advantage,1,61,73
SLGA,machine_advantage,1,62,73
SLGA,machine_advantage,1,63,73
SLGA,machine_advantage,1,64,73
SLGA,machine_advantage,1,65,73
SLGA,machine_advantage,1,66,73
SLGA,machine_advantage,1,67,73
SLGA,machine_advantage,1,68,73
SLGA,machine_advantage,1,69,73
SLGA,machine_advantage,1,70,73
SLGA,machine_advantage,1,71,73
SLGA,machine_advantage,1,72,73
SLGA,machine_advantage,1,73,73
SLGA,machine_advantage,1,74,73
SLGA,machine_advantage,1,75,73
SLGA,machine_advantage,1,76,73
SLGA,machine_advantage,1,77,73
SLGA,machine_advantage,1,78,73
SLGA,machine_advantage,1,79,73
SLGA,machine_advantage,1,80,73
GA,machine_advantage,2,0,75
GA,machine_advantage,2,1,75
GA,machine_advantage,2,2,75
GA,machine_advantage,2,3,75
GA,machine_advantage,2,4,75
GA,machine_advantage,2,5,75
GA,machine_advantage,2,6,75
GA,machine_advantage,2,7,75
GA,machine_advantage,2,8,75
GA,machine_advantage,2,9,75
GA,machine_advantage,2,10,73
GA,machine_advantage,2,11,73
GA,machine_advantage,2,12,73
GA,machine_advantage,2,13,73
GA,machine_advantage,2,14,73
GA,machine_advantage,2,15,73
GA,machine_advantage,2,16,69
GA,machine_advantage,2,17,69
GA,machine_advantage,2,18,69
GA,machine_advantage,2,19,69
GA,machine_advantage,2,20,69
GA,machine_advantage,2,21,69
GA,machine_advantage,2,22,69
GA,machine_advantage,2,23,69
GA,machine_advantage,2,24,69
GA,machine_advantage,2,25,69
GA,machine_advantage,2,26,69
GA,machine_advantage,2,27,69
GA,machine_advantage,2,28,69
GA,machine_advantage,2,29,69
GA,machine_advantage,2,30,69
GA,machine_advantage,2,31,69
GA,machine_advantage,2,32,69
GA,machine_advantage,2,33,69
GA,machine_advantage,2,34,69
GA,machine_advantage,2,35,69
GA,machine_advantage,2,36,69
GA,machine_advantage,2,37,69
GA,machine_advantage,2,38,69
GA,machine_advantage,2,39,69
GA,machine_advantage,2,40,69
GA,machine_advantage,2,41,69
GA,machine_advantage,2,42,69
GA,machine_advantage,2,43,69
GA,machine_advantage,2,44,69
GA,machine_advantage,2,45,69
GA,machine_advantage,2,46,69
GA,machine_advantage,2,47,69
GA,machine_advantage,2,48,69
GA,machine_advantage,2,49,69
GA,machine_advantage,2,50,69
GA,machine_advantage,2,51,69
GA,machine_advantage,2,52,69
GA,machine_advantage,2,53,69
GA,machine_advantage,2,54,69
GA,machine_advantage,2,55,69
GA,machine_advantage,2,56,69
GA,machine_advantage,2,57,69
GA,machine_advantage,2,58,69
GA,machine_advantage,2,59,69
GA,machine_advantage,2,60,69
GA,machine_advantage,2,61,69
GA,machine_advantage,2,62,69
GA,machine_advantage,2,63,69
GA,machine_advantage,2,64,69
GA,machine_advantage,2,65,69
GA,machine_advantage,2,66,69
GA,machine_advantage,2,67,69
GA,machine_advantage,2,68,69
GA,machine_advantage,2,69,69
GA,machine_advantage,2,70,69
GA,machine_advantage,2,71,69
GA,machine_advantage,2,72,69
GA,machine_advantage,2,73,69
GA,machine_advantage,2,74,69
GA,machine_advantage,2,75,69
GA,machine_advantage,2,76,69
GA,machine_advantage,2,77,69
GA,machine_advantage,2,78,69
GA,machine_advantage,2,79,69
GA,machine_advantage,2,80,69
SLGA,machine_advantage,2,0,75
SLGA,machine_advantage,2,1,75
SLGA,machine_advantage,2,2,75
SLGA,machine_advantage,2,3,75
SLGA,machine_advantage,2,4,75
SLGA,machine_advantage,2,5,75
SLGA,machine_advantage,2,6,75
SLGA,machine_advantage,2,7,75
SLGA,machine_advantage,2,8,75
SLGA,machine_advantage,2,9,75
SLGA,machine_advantage,2,10,75
SLGA,machine_advantage,2,11,75
SLGA,machine_advantage,2,12,75
SLGA,machine_advantage,2,13,75
SLGA,machine_advantage,2,14,75
SLGA,machine_advantage,2,15,75
SLGA,machine_advantage,2,16,75
SLGA,machine_advantage,2,17,75
SLGA,machine_advantage,2,18,70
SLGA,machine_advantage,2,19,70
SLGA,machine_advantage,2,20,70
SLGA,machine_advantage,2,21,70
SLGA,machine_advantage,2,22,70
SLGA,machine_advantage,2,23,70
SLGA,machine_advantage,2,24,70
SLGA,machine_advantage,2,25,70
SLGA,machine_advantage,2,26,70
SLGA,machine_advantage,2,27,70
SLGA,machine_advantage,2,28,70
SLGA,machine_advantage,2,29,70
SLGA,machine_advantage,2,30,70
SLGA,machine_advantage,2,31,70
SLGA,machine_advantage,2,32,70
SLGA,machine_advantage,2,33,70
SLGA,machine_advantage,2,34,70
SLGA,machine_advantage,2,35,70
SLGA,machine_advantage,2,36,70
SLGA,machine_advantage,2,37,70
SLGA,machine_advantage,2,38,70
SLGA,machine_advantage,2,39,70
SLGA,machine_advantage,2,40,70
SLGA,machine_advantage,2,41,70
SLGA,machine_advantage,2,42,70
SLGA,machine_advantage,2,43,70
SLGA,machine_advantage,2,44,70
SLGA,machine_advantage,2,45,70
SLGA,machine_advantage,2,46,70
SLGA,machine_advantage,2,47,70
SLGA,machine_advantage,2,48,70
SLGA,machine_advantage,2,49,70
SLGA,machine_advantage,2,50,70
SLGA,machine_advantage,2,51,70
SLGA,machine_advantage,2,52,70
SLGA,machine_advantage,2,53,70
SLGA,machine_advantage,2,54,70
SLGA,machine_advantage,2,55,70
SLGA,machine_advantage,2,56,70
